Source,Plant Name,State,Year,Sector,Annual Generation (In MU)
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2018-19,central,366.67
hydro,Balimela Hydroelectric Power Project,Odisha,2018-19,state,1732.21
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2018-19,state,578.35
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2018-19,state,37.09
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2018-19,state,85.32
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2018-19,state,356.19
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2018-19,private,1275.58
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2018-19,state,251.56
hydro,Bhadra Left Bank Canal Power House,Karnataka,2018-19,state,55.21
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2018-19,central,4238.19
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2018-19,private,56.44
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2018-19,state,70.20
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2018-19,state,77.16
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2018-19,state,34.06
hydro,Bhira Hydroelectric Power Project,Maharashtra,2018-19,private,351.02
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2018-19,private,558.77
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2018-19,state,94.57
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2018-19,private,315.90
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2018-19,private,288.08
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2018-19,central,2484.56
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2018-19,central,1508.02
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2018-19,central,1043.42
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2018-19,private,137.45
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2018-19,state,809.53
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2018-19,state,632.41
hydro,Chutak Hydroelectric Power Project,Ladakh,2018-19,central,48.96
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2018-19,private,417.40
hydro,Dehar Power House,Himachal Pradesh,2018-19,central,3226.30
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2018-19,state,147.48
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2018-19,state,219.99
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2018-19,central,1106.21
hydro,Dikchu Hydroelectric Power Project,Sikkim,2018-19,private,462.24
hydro,Doyang Hydroelectric Power Project,Nagaland,2018-19,central,231.47
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,2273.38
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2018-19,state,249.88
hydro,Ganguwal Power House,Punjab,2018-19,central,599.37
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2018-19,state,525.67
hydro,Ghat Prabha Dam Power House,Karnataka,2018-19,state,80.67
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2018-19,state,192.98
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2018-19,state,214.45
hydro,Hampi Canal Power House,Karnataka,2018-19,state,85.87
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2018-19,state,243.08
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2018-19,state,548.58
hydro,Idamalayar Hydroelectric Power Project,Kerala,2018-19,state,345.50
hydro,Idukki Hydroelectric Power Project,Kerala,2018-19,state,2920.43
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2018-19,central,1308.79
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2018-19,state,197.04
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2018-19,state,247.00
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2018-19,state,194.44
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2018-19,private,409.75
hydro,Kadana Hydroelectric Power Project,Gujarat,2018-19,state,237.39
hydro,Kadmparai Power House,Tamil Nadu,2018-19,state,434.75
hydro,Kadra Dam Power House,Karnataka,2018-19,state,375.85
hydro,Kakkad Hydroelectric Power Project,Kerala,2018-19,state,221.66
hydro,Kalinadi Nagjhari Power House,Karnataka,2018-19,state,2777.85
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2018-19,state,596.16
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2018-19,state,372.72
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2018-19,private,3968.69
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2018-19,state,118.24
hydro,Khandong Hydroelectric Power Project,Assam,2018-19,central,203.82
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2018-19,state,286.14
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2018-19,state,232.25
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2018-19,state,369.68
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2018-19,private,342.49
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,529.25
hydro,Kodasali Dam Power House,Karnataka,2018-19,state,345.56
hydro,Kodayar I & II Power House,Tamil Nadu,2018-19,state,194.08
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2018-19,central,3013.93
hydro,Kopili Hydroelectric Power Project,Assam,2018-19,central,1117.82
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2018-19,central,1223.84
hydro,Kotla Power House,Punjab,2018-19,central,609.60
hydro,Koyna Dam Power House,Maharashtra,2018-19,state,196.18
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2018-19,state,2571.77
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2018-19,state,146.55
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2018-19,state,1608.99
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2018-19,state,693.38
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2018-19,state,134.84
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2018-19,state,593.86
hydro,Lingnamakki Dam Power House,Karnataka,2018-19,state,252.53
hydro,Loktak Hydroelectric Power Project,Manipur,2018-19,central,602.61
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2018-19,state,589.33
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2018-19,state,153.31
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2018-19,state,220.32
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2018-19,state,525.18
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2018-19,state,1094.06
hydro,Machkund Hydroelectric Power Project,Odisha,2018-19,state,593.68
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2018-19,state,88.99
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2018-19,state,117.08
hydro,Maithon Hydroelectric Power Project,West Bengal,2018-19,central,101.36
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2018-19,private,320.55
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2018-19,private,349.39
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2018-19,state,430.40
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2018-19,state,1302.34
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2018-19,state,97.48
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2018-19,state,147.96
hydro,Mettur Tunnel,Tamil Nadu,2018-19,state,440.59
hydro,Moyar Power House,Tamil Nadu,2018-19,state,161.99
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2018-19,state,1244.13
hydro,Munirabad Power House,Karnataka,2018-19,state,89.42
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2018-19,state,362.95
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2018-19,state,53.30
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2018-19,state,338.82
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2018-19,state,101.55
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2018-19,state,49.92
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2018-19,central,6507.15
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2018-19,state,377.85
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2018-19,state,180.03
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2018-19,central,105.55
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2018-19,state,231.03
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2018-19,central,612.04
hydro,Pallivasal Hydroelectric Power Project,Kerala,2018-19,state,185.25
hydro,Panchet Hydroelectric Power Project,Jharkhand,2018-19,central,79.79
hydro,Panniar Hydroelectric Power Project,Kerala,2018-19,state,114.59
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2018-19,state,120.91
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2018-19,central,608.30
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2018-19,central,347.16
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2018-19,state,45.94
hydro,Pench Hydroelectric Power Project,Maharashtra,2018-19,state,131.61
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2018-19,state,703.00
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2018-19,state,31.70
hydro,Pong Power House,Himachal Pradesh,2018-19,central,1512.56
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2018-19,state,94.60
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2018-19,state,165.00
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2018-19,state,17.30
hydro,Purulia Hydroelectric Power Project,West Bengal,2018-19,state,1103.97
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2018-19,state,22.05
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2018-19,state,507.96
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2018-19,state,80.02
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2018-19,state,188.14
hydro,Rammam II Hydroelectric Power Project,West Bengal,2018-19,state,236.93
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2018-19,central,1828.77
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2018-19,state,334.32
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2018-19,central,1051.85
hydro,Rangit Hydroelectric Power Project,Sikkim,2018-19,central,349.09
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2018-19,state,1454.52
hydro,Rengali Hydroelectric Power Project,Odisha,2018-19,state,837.89
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2018-19,state,561.71
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2018-19,state,1516.40
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2018-19,state,408.81
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,3412.55
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2018-19,state,589.42
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2018-19,state,594.84
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2018-19,state,0.00
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2018-19,state,129.65
hydro,Sengulam Hydroelectric Power Project,Kerala,2018-19,state,122.98
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,498.32
hydro,Shanan Power House,Himachal Pradesh,2018-19,state,472.39
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2018-19,state,4786.18
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2018-19,state,284.19
hydro,Sholayar Hydroelectric Power Project,Kerala,2018-19,state,202.39
hydro,Sholayar I Power House,Tamil Nadu,2018-19,state,220.86
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2018-19,private,1375.31
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2018-19,private,0.00
hydro,Srisailam Left Bank Power House,Telangana,2018-19,state,985.18
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2018-19,state,551.07
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2018-19,state,101.19
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2018-19,state,92.55
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2018-19,state,85.87
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2018-19,central,452.89
hydro,Tashiding Hydroelectric Power Project,Sikkim,2018-19,private,423.73
hydro,Teesta III Hydroelectric Power Project,Sikkim,2018-19,state,4258.40
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2018-19,central,572.06
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2018-19,central,708.45
hydro,Teesta V Hydroelectric Power Project,Sikkim,2018-19,central,2701.46
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2018-19,central,3172.08
hydro,Tillari Hydroelectric Power Project,Maharashtra,2018-19,state,110.96
hydro,Tuirial Hydroelectric Power Project,Mizoram,2018-19,central,168.44
hydro,Ukai Hydroelectric Power Project,Gujarat,2018-19,state,210.58
hydro,Umium I Hydroelectric Power Project,Meghalaya,2018-19,state,85.11
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2018-19,state,166.60
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2018-19,state,2141.84
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2018-19,state,923.25
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2018-19,state,476.34
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2018-19,state,305.97
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,3048.29
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2018-19,central,1580.92
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2018-19,state,154.17
hydro,Varahi Power House,Karnataka,2018-19,state,1243.79
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2018-19,private,1932.02
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2017-18,state,90.00
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2017-18,private,683.00
hydro,Almatti Dam Power House,Karnataka,2017-18,state,442.00
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2017-18,state,648.00
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2017-18,state,2507.00
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2017-18,state,1822.00
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2017-18,central,642.00
hydro,Balimela Hydroelectric Power Project,Odisha,2017-18,state,1477.00
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2017-18,state,545.00
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2017-18,state,56.00
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2017-18,state,69.00
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2017-18,state,159.00
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2017-18,private,1337.00
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2017-18,state,315.00
hydro,Bhadra Left Bank Canal Power House,Karnataka,2017-18,state,16.00
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2017-18,central,5134.00
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2017-18,private,43.00
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2017-18,state,17.00
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2017-18,state,38.00
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2017-18,state,0.00
hydro,Bhira Hydroelectric Power Project,Maharashtra,2017-18,private,341.00
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2017-18,private,551.00
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2017-18,state,97.00
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2017-18,private,307.00
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2017-18,private,318.00
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2017-18,central,2344.00
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2017-18,central,1487.00
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2017-18,central,1068.00
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2017-18,private,79.00
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2017-18,state,784.00
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2017-18,state,812.00
hydro,Chutak Hydroelectric Power Project,Ladakh,2017-18,central,46.00
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2017-18,private,445.00
hydro,Dehar Power House,Himachal Pradesh,2017-18,central,3086.00
